[PATCH]  private  final  char  escape;	[BUG]  [BUGGY]  private  final  String  escape;[CE]  incompatible  types  [CONTEXT]  private  final  boolean  isEncapsulating;  private  final  boolean  isEscaping;  private  final  boolean  isCommentEnabled;  private  final  char  delimiter;  [BUGGY]  private  final  String  escape;  [BUGGY]  private  final  char  encapsulator;  private  final  char  commmentStart;  final  boolean  surroundingSpacesIgnored;  final  boolean  emptyLinesIgnored;    [CLASS]  Lexer    [VARIABLES]  	[P8_Replace_Mix]
[PATCH]  this.format  =  format;	[BUG]  [BUGGY]  this.format  =  null;[FE]  null  testNextToken1  assertTokenEquals(EOF,   " ",  parser.nextToken(new  Token()));  [CONTEXT]  Lexer(CSVFormat  format,  ExtendedBufferedReader  in)  {  [BUGGY]  this.format  =  null;  [BUGGY]  this.in  =  in;  this.isEncapsulating  =  format.isEncapsulating();  this.isEscaping  =  format.isEscaping();  this.isCommentEnabled  =  format.isCommentingEnabled();  this.delimiter  =  format.getDelimiter();  this.escape  =  format.getEscape();  this.encapsulator  =  format.getEncapsulator();  this.commmentStart  =  format.getCommentStart();  this.surroundingSpacesIgnored  =  format.isSurroundingSpacesIgnored();  this.emptyLinesIgnored  =  format.isEmptyLinesIgnored();  }    [CLASS]  Lexer  [METHOD]  <init>  [RETURN_TYPE]  ExtendedBufferedReader)    CSVFormat  format  ExtendedBufferedReader  in  [VARIABLES]  char  commmentStart  delimiter  encapsulator  escape  ExtendedBufferedReader  in  CSVFormat  format  boolean  emptyLinesIgnored  isCommentEnabled  isEncapsulating  isEscaping  surroundingSpacesIgnored    	[P8_Replace_Mix]
[PATCH]  this.in  =  in;	[BUG]  [BUGGY]  this.in  =  null;[FE]  null  testNextToken1  assertTokenEquals(EOF,   " ",  parser.nextToken(new  Token()));  [CONTEXT]  Lexer(CSVFormat  format,  ExtendedBufferedReader  in)  {  this.format  =  format;  [BUGGY]  this.in  =  null;  [BUGGY]  this.isEncapsulating  =  format.isEncapsulating();  this.isEscaping  =  format.isEscaping();  this.isCommentEnabled  =  format.isCommentingEnabled();  this.delimiter  =  format.getDelimiter();  this.escape  =  format.getEscape();  this.encapsulator  =  format.getEncapsulator();  this.commmentStart  =  format.getCommentStart();  this.surroundingSpacesIgnored  =  format.isSurroundingSpacesIgnored();  this.emptyLinesIgnored  =  format.isEmptyLinesIgnored();  }    [CLASS]  Lexer  [METHOD]  <init>  [RETURN_TYPE]  ExtendedBufferedReader)    CSVFormat  format  ExtendedBufferedReader  in  [VARIABLES]  char  commmentStart  delimiter  encapsulator  escape  ExtendedBufferedReader  in  CSVFormat  format  boolean  emptyLinesIgnored  isCommentEnabled  isEncapsulating  isEscaping  surroundingSpacesIgnored    	[P8_Replace_Mix]
[PATCH]  this.isEncapsulating  =  format.isEncapsulating  (  )  ;	[BUG]  [BUGGY]  this.isEncapsulating  =  null.isEncapsulating(  )  ;[CE]  <null>  cannot  be  dereferenced  [CONTEXT]  Lexer(CSVFormat  format,  ExtendedBufferedReader  in)  {  this.format  =  format;  this.in  =  in;  [BUGGY]  this.isEncapsulating  =  null.isEncapsulating(  )  ;  [BUGGY]  this.isEscaping  =  format.isEscaping();  this.isCommentEnabled  =  format.isCommentingEnabled();  this.delimiter  =  format.getDelimiter();  this.escape  =  format.getEscape();  this.encapsulator  =  format.getEncapsulator();  this.commmentStart  =  format.getCommentStart();  this.surroundingSpacesIgnored  =  format.isSurroundingSpacesIgnored();  this.emptyLinesIgnored  =  format.isEmptyLinesIgnored();  }    [CLASS]  Lexer  [METHOD]  <init>  [RETURN_TYPE]  ExtendedBufferedReader)    CSVFormat  format  ExtendedBufferedReader  in  [VARIABLES]  char  commmentStart  delimiter  encapsulator  escape  ExtendedBufferedReader  in  CSVFormat  format  boolean  emptyLinesIgnored  isCommentEnabled  isEncapsulating  isEscaping  surroundingSpacesIgnored    	[P8_Replace_Mix]
[PATCH]  this.isEncapsulating  =  format.isEncapsulating  (  )  ;	[BUG]  [BUGGY]  this.escape  =  format.getEscape(  )  ;this.isEncapsulating  =  format.isEncapsulating(  )  ;[CE]  variable  escape  might  already  have  been  assigned  [CONTEXT]  Lexer(CSVFormat  format,  ExtendedBufferedReader  in)  {  this.format  =  format;  this.in  =  in;  [BUGGY]  this.escape  =  format.getEscape(  )  ;this.isEncapsulating  =  format.isEncapsulating(  )  ;  [BUGGY]  this.isEscaping  =  format.isEscaping();  this.isCommentEnabled  =  format.isCommentingEnabled();  this.delimiter  =  format.getDelimiter();  this.escape  =  format.getEscape();  this.encapsulator  =  format.getEncapsulator();  this.commmentStart  =  format.getCommentStart();  this.surroundingSpacesIgnored  =  format.isSurroundingSpacesIgnored();  this.emptyLinesIgnored  =  format.isEmptyLinesIgnored();  }    [CLASS]  Lexer  [METHOD]  <init>  [RETURN_TYPE]  ExtendedBufferedReader)    CSVFormat  format  ExtendedBufferedReader  in  [VARIABLES]  char  commmentStart  delimiter  encapsulator  escape  ExtendedBufferedReader  in  CSVFormat  format  boolean  emptyLinesIgnored  isCommentEnabled  isEncapsulating  isEscaping  surroundingSpacesIgnored    	[P11_Insert_Donor_Statement]
[PATCH]  this.isEncapsulating  =  format.isEncapsulating  (  )  ;	[BUG]  [BUGGY]  this.isCommentEnabled  =  format.isCommentingEnabled(  )  ;this.isEncapsulating  =  format.isEncapsulating(  )  ;[CE]  variable  isCommentEnabled  might  already  have  been  assigned  [CONTEXT]  Lexer(CSVFormat  format,  ExtendedBufferedReader  in)  {  this.format  =  format;  this.in  =  in;  [BUGGY]  this.isCommentEnabled  =  format.isCommentingEnabled(  )  ;this.isEncapsulating  =  format.isEncapsulating(  )  ;  [BUGGY]  this.isEscaping  =  format.isEscaping();  this.isCommentEnabled  =  format.isCommentingEnabled();  this.delimiter  =  format.getDelimiter();  this.escape  =  format.getEscape();  this.encapsulator  =  format.getEncapsulator();  this.commmentStart  =  format.getCommentStart();  this.surroundingSpacesIgnored  =  format.isSurroundingSpacesIgnored();  this.emptyLinesIgnored  =  format.isEmptyLinesIgnored();  }    [CLASS]  Lexer  [METHOD]  <init>  [RETURN_TYPE]  ExtendedBufferedReader)    CSVFormat  format  ExtendedBufferedReader  in  [VARIABLES]  char  commmentStart  delimiter  encapsulator  escape  ExtendedBufferedReader  in  CSVFormat  format  boolean  emptyLinesIgnored  isCommentEnabled  isEncapsulating  isEscaping  surroundingSpacesIgnored    	[P11_Insert_Donor_Statement]
[PATCH]  this.isEncapsulating  =  format.isEncapsulating  (  )  ;	[BUG]  [BUGGY]  this.isEscaping  =  format.isEscaping(  )  ;this.isEncapsulating  =  format.isEncapsulating(  )  ;[CE]  variable  isEscaping  might  already  have  been  assigned  [CONTEXT]  Lexer(CSVFormat  format,  ExtendedBufferedReader  in)  {  this.format  =  format;  this.in  =  in;  [BUGGY]  this.isEscaping  =  format.isEscaping(  )  ;this.isEncapsulating  =  format.isEncapsulating(  )  ;  [BUGGY]  this.isEscaping  =  format.isEscaping();  this.isCommentEnabled  =  format.isCommentingEnabled();  this.delimiter  =  format.getDelimiter();  this.escape  =  format.getEscape();  this.encapsulator  =  format.getEncapsulator();  this.commmentStart  =  format.getCommentStart();  this.surroundingSpacesIgnored  =  format.isSurroundingSpacesIgnored();  this.emptyLinesIgnored  =  format.isEmptyLinesIgnored();  }    [CLASS]  Lexer  [METHOD]  <init>  [RETURN_TYPE]  ExtendedBufferedReader)    CSVFormat  format  ExtendedBufferedReader  in  [VARIABLES]  char  commmentStart  delimiter  encapsulator  escape  ExtendedBufferedReader  in  CSVFormat  format  boolean  emptyLinesIgnored  isCommentEnabled  isEncapsulating  isEscaping  surroundingSpacesIgnored    	[P11_Insert_Donor_Statement]
[PATCH]  this.isEncapsulating  =  format.isEncapsulating  (  )  ;	[BUG]  [BUGGY]  this.encapsulator  =  format.getEncapsulator(  )  ;this.isEncapsulating  =  format.isEncapsulating(  )  ;[CE]  variable  encapsulator  might  already  have  been  assigned  [CONTEXT]  Lexer(CSVFormat  format,  ExtendedBufferedReader  in)  {  this.format  =  format;  this.in  =  in;  [BUGGY]  this.encapsulator  =  format.getEncapsulator(  )  ;this.isEncapsulating  =  format.isEncapsulating(  )  ;  [BUGGY]  this.isEscaping  =  format.isEscaping();  this.isCommentEnabled  =  format.isCommentingEnabled();  this.delimiter  =  format.getDelimiter();  this.escape  =  format.getEscape();  this.encapsulator  =  format.getEncapsulator();  this.commmentStart  =  format.getCommentStart();  this.surroundingSpacesIgnored  =  format.isSurroundingSpacesIgnored();  this.emptyLinesIgnored  =  format.isEmptyLinesIgnored();  }    [CLASS]  Lexer  [METHOD]  <init>  [RETURN_TYPE]  ExtendedBufferedReader)    CSVFormat  format  ExtendedBufferedReader  in  [VARIABLES]  char  commmentStart  delimiter  encapsulator  escape  ExtendedBufferedReader  in  CSVFormat  format  boolean  emptyLinesIgnored  isCommentEnabled  isEncapsulating  isEscaping  surroundingSpacesIgnored    	[P11_Insert_Donor_Statement]
[PATCH]  this.isEncapsulating  =  format.isEncapsulating  (  )  ;	[BUG]  [BUGGY]  this.isEscaping(  )  =  format[CE]  ';'  expected  [CONTEXT]  Lexer(CSVFormat  format,  ExtendedBufferedReader  in)  {  this.format  =  format;  this.in  =  in;  [BUGGY]  this.isEscaping(  )  =  format  [BUGGY]  this.isEscaping  =  format.isEscaping();  this.isCommentEnabled  =  format.isCommentingEnabled();  this.delimiter  =  format.getDelimiter();  this.escape  =  format.getEscape();  this.encapsulator  =  format.getEncapsulator();  this.commmentStart  =  format.getCommentStart();  this.surroundingSpacesIgnored  =  format.isSurroundingSpacesIgnored();  this.emptyLinesIgnored  =  format.isEmptyLinesIgnored();  }    [CLASS]  Lexer  [METHOD]  <init>  [RETURN_TYPE]  ExtendedBufferedReader)    CSVFormat  format  ExtendedBufferedReader  in  [VARIABLES]  char  commmentStart  delimiter  encapsulator  escape  ExtendedBufferedReader  in  CSVFormat  format  boolean  emptyLinesIgnored  isCommentEnabled  isEncapsulating  isEscaping  surroundingSpacesIgnored    	[P7_Replace_Invocation]
[PATCH]  this.isEscaping  =  format.isEscaping  (  )  ;	[BUG]  [BUGGY]  this.isEscaping  =  null.isEscaping(  )  ;[CE]  <null>  cannot  be  dereferenced  [CONTEXT]  Lexer(CSVFormat  format,  ExtendedBufferedReader  in)  {  this.format  =  format;  this.in  =  in;  this.isEncapsulating  =  format.isEncapsulating();  [BUGGY]  this.isEscaping  =  null.isEscaping(  )  ;  [BUGGY]  this.isCommentEnabled  =  format.isCommentingEnabled();  this.delimiter  =  format.getDelimiter();  this.escape  =  format.getEscape();  this.encapsulator  =  format.getEncapsulator();  this.commmentStart  =  format.getCommentStart();  this.surroundingSpacesIgnored  =  format.isSurroundingSpacesIgnored();  this.emptyLinesIgnored  =  format.isEmptyLinesIgnored();  }    [CLASS]  Lexer  [METHOD]  <init>  [RETURN_TYPE]  ExtendedBufferedReader)    CSVFormat  format  ExtendedBufferedReader  in  [VARIABLES]  char  commmentStart  delimiter  encapsulator  escape  ExtendedBufferedReader  in  CSVFormat  format  boolean  emptyLinesIgnored  isCommentEnabled  isEncapsulating  isEscaping  surroundingSpacesIgnored    	[P8_Replace_Mix]
