[PATCH]  private  final  boolean  isEncapsulating;	[BUG]  [BUGGY]  private    boolean  isEncapsulating;  [CONTEXT]              abstract  class  Lexer  {    [BUGGY]  privateboolean  isEncapsulating;  private  final  boolean  isEscaping;  private  final  boolean  isCommentEnabled;    private  final  char  delimiter;  private  final  char  escape;        [CLASS]  Lexer      [VARIABLES]  
[PATCH]  private  final  boolean  isEscaping;	[BUG]  [BUGGY]  private    boolean  isEscaping;  [CONTEXT]          abstract  class  Lexer  {    private  final  boolean  isEncapsulating;  [BUGGY]  privateboolean  isEscaping;  private  final  boolean  isCommentEnabled;    private  final  char  delimiter;  private  final  char  escape;  private  final  char  encapsulator;        [CLASS]  Lexer      [VARIABLES]  
[PATCH]  private  final  boolean  isCommentEnabled;	[BUG]  [BUGGY]  private    boolean  isCommentEnabled;  [CONTEXT]      abstract  class  Lexer  {    private  final  boolean  isEncapsulating;  private  final  boolean  isEscaping;  [BUGGY]  privateboolean  isCommentEnabled;    private  final  char  delimiter;  private  final  char  escape;  private  final  char  encapsulator;  private  final  char  commmentStart;        [CLASS]  Lexer      [VARIABLES]  
[PATCH]  private  final  char  delimiter;	[BUG]  [BUGGY]  private  final  int  delimiter;  [CONTEXT]    private  final  boolean  isEncapsulating;  private  final  boolean  isEscaping;  private  final  boolean  isCommentEnabled;    [BUGGY]  private  final  int  delimiter;  private  final  char  escape;  private  final  char  encapsulator;  private  final  char  commmentStart;    final  boolean  surroundingSpacesIgnored;        [CLASS]  Lexer      [VARIABLES]  
[PATCH]  private  final  char  escape;	[BUG]  [BUGGY]  private  final  int  escape;  [CONTEXT]  private  final  boolean  isEncapsulating;  private  final  boolean  isEscaping;  private  final  boolean  isCommentEnabled;    private  final  char  delimiter;  [BUGGY]  private  final  int  escape;  private  final  char  encapsulator;  private  final  char  commmentStart;    final  boolean  surroundingSpacesIgnored;  final  boolean  emptyLinesIgnored;        [CLASS]  Lexer      [VARIABLES]  
[PATCH]  private  final  char  escape;	[BUG]  [BUGGY]  private  final  String  escape;  [CONTEXT]  private  final  boolean  isEncapsulating;  private  final  boolean  isEscaping;  private  final  boolean  isCommentEnabled;    private  final  char  delimiter;  [BUGGY]  private  final  String  escape;  private  final  char  encapsulator;  private  final  char  commmentStart;    final  boolean  surroundingSpacesIgnored;  final  boolean  emptyLinesIgnored;        [CLASS]  Lexer      [VARIABLES]  
[PATCH]  private  final  char  encapsulator;	[BUG]  [BUGGY]  private  final  int  encapsulator;  [CONTEXT]  private  final  boolean  isEscaping;  private  final  boolean  isCommentEnabled;    private  final  char  delimiter;  private  final  char  escape;  [BUGGY]  private  final  int  encapsulator;  private  final  char  commmentStart;    final  boolean  surroundingSpacesIgnored;  final  boolean  emptyLinesIgnored;          [CLASS]  Lexer      [VARIABLES]  
[PATCH]  private  final  char  commmentStart;	[BUG]  [BUGGY]  private  final  int  commmentStart;  [CONTEXT]  private  final  boolean  isCommentEnabled;    private  final  char  delimiter;  private  final  char  escape;  private  final  char  encapsulator;  [BUGGY]  private  final  int  commmentStart;    final  boolean  surroundingSpacesIgnored;  final  boolean  emptyLinesIgnored;    final  CSVFormat  format;        [CLASS]  Lexer      [VARIABLES]  
[PATCH]  final  boolean  surroundingSpacesIgnored;	[BUG]  [BUGGY]  boolean  surroundingSpacesIgnored;  [CONTEXT]  private  final  char  delimiter;  private  final  char  escape;  private  final  char  encapsulator;  private  final  char  commmentStart;    [BUGGY]  boolean  surroundingSpacesIgnored;  final  boolean  emptyLinesIgnored;    final  CSVFormat  format;              [CLASS]  Lexer      [VARIABLES]  
[PATCH]  final  boolean  emptyLinesIgnored;	[BUG]  [BUGGY]  boolean  emptyLinesIgnored;  [CONTEXT]  private  final  char  escape;  private  final  char  encapsulator;  private  final  char  commmentStart;    final  boolean  surroundingSpacesIgnored;  [BUGGY]  boolean  emptyLinesIgnored;    final  CSVFormat  format;        final  ExtendedBufferedReader  in;        [CLASS]  Lexer      [VARIABLES]  
[PATCH]  final  CSVFormat  format;	[BUG]  [BUGGY]  CSVFormat  format;  [CONTEXT]  private  final  char  commmentStart;    final  boolean  surroundingSpacesIgnored;  final  boolean  emptyLinesIgnored;    [BUGGY]  CSVFormat  format;        final  ExtendedBufferedReader  in;    Lexer(CSVFormat  format,  ExtendedBufferedReader  in)  {        [CLASS]  Lexer      [VARIABLES]  
[PATCH]  this.format  =  format;	[BUG]  [BUGGY]  this.format  =    null;  [CONTEXT]  Lexer(CSVFormat  format,  ExtendedBufferedReader  in)  {  [BUGGY]  this.format  =null;  this.in  =  in;  this.isEncapsulating  =  format.isEncapsulating();  this.isEscaping  =  format.isEscaping();  this.isCommentEnabled  =  format.isCommentingEnabled();  this.delimiter  =  format.getDelimiter();  this.escape  =  format.getEscape();  this.encapsulator  =  format.getEncapsulator();  this.commmentStart  =  format.getCommentStart();  this.surroundingSpacesIgnored  =  format.isSurroundingSpacesIgnored();  this.emptyLinesIgnored  =  format.isEmptyLinesIgnored();  }        [CLASS]  Lexer    [METHOD]  <init>  [RETURN_TYPE]  ExtendedBufferedReader)      CSVFormat  format  ExtendedBufferedReader  in  [VARIABLES]  char    commmentStart    delimiter    encapsulator    escape    ExtendedBufferedReader    in    CSVFormat    format    boolean    emptyLinesIgnored    isCommentEnabled    isEncapsulating    isEscaping    surroundingSpacesIgnored    
[PATCH]  this.in  =  in;	[BUG]  [BUGGY]  this.in  =    null;  [CONTEXT]  Lexer(CSVFormat  format,  ExtendedBufferedReader  in)  {  this.format  =  format;  [BUGGY]  this.in  =null;  this.isEncapsulating  =  format.isEncapsulating();  this.isEscaping  =  format.isEscaping();  this.isCommentEnabled  =  format.isCommentingEnabled();  this.delimiter  =  format.getDelimiter();  this.escape  =  format.getEscape();  this.encapsulator  =  format.getEncapsulator();  this.commmentStart  =  format.getCommentStart();  this.surroundingSpacesIgnored  =  format.isSurroundingSpacesIgnored();  this.emptyLinesIgnored  =  format.isEmptyLinesIgnored();  }        [CLASS]  Lexer    [METHOD]  <init>  [RETURN_TYPE]  ExtendedBufferedReader)      CSVFormat  format  ExtendedBufferedReader  in  [VARIABLES]  char    commmentStart    delimiter    encapsulator    escape    ExtendedBufferedReader    in    CSVFormat    format    boolean    emptyLinesIgnored    isCommentEnabled    isEncapsulating    isEscaping    surroundingSpacesIgnored    
[PATCH]  this.isEncapsulating  =  format.isEncapsulating  (  )  ;	[BUG]  [BUGGY]  this.isEncapsulating  =    null.isEncapsulating(  );  [CONTEXT]  Lexer(CSVFormat  format,  ExtendedBufferedReader  in)  {  this.format  =  format;  this.in  =  in;  [BUGGY]  this.isEncapsulating  =null.isEncapsulating  ()  ;  this.isEscaping  =  format.isEscaping();  this.isCommentEnabled  =  format.isCommentingEnabled();  this.delimiter  =  format.getDelimiter();  this.escape  =  format.getEscape();  this.encapsulator  =  format.getEncapsulator();  this.commmentStart  =  format.getCommentStart();  this.surroundingSpacesIgnored  =  format.isSurroundingSpacesIgnored();  this.emptyLinesIgnored  =  format.isEmptyLinesIgnored();  }        [CLASS]  Lexer    [METHOD]  <init>  [RETURN_TYPE]  ExtendedBufferedReader)      CSVFormat  format  ExtendedBufferedReader  in  [VARIABLES]  char    commmentStart    delimiter    encapsulator    escape    ExtendedBufferedReader    in    CSVFormat    format    boolean    emptyLinesIgnored    isCommentEnabled    isEncapsulating    isEscaping    surroundingSpacesIgnored    
[PATCH]  this.isEncapsulating  =  format.isEncapsulating  (  )  ;	[BUG]  [BUGGY]  this.escape  =  format.getEscape(  );this.isEncapsulating  =  format.isEncapsulating(  );  [CONTEXT]        [CLASS]  Lexer    [METHOD]  <init>  [RETURN_TYPE]  ExtendedBufferedReader)      CSVFormat  format  ExtendedBufferedReader  in  [VARIABLES]  char    commmentStart    delimiter    encapsulator    escape    ExtendedBufferedReader    in    CSVFormat    format    boolean    emptyLinesIgnored    isCommentEnabled    isEncapsulating    isEscaping    surroundingSpacesIgnored    
[PATCH]  this.isEncapsulating  =  format.isEncapsulating  (  )  ;	[BUG]  [BUGGY]  this.isCommentEnabled  =  format.isCommentingEnabled(  );this.isEncapsulating  =  format.isEncapsulating(  );  [CONTEXT]        [CLASS]  Lexer    [METHOD]  <init>  [RETURN_TYPE]  ExtendedBufferedReader)      CSVFormat  format  ExtendedBufferedReader  in  [VARIABLES]  char    commmentStart    delimiter    encapsulator    escape    ExtendedBufferedReader    in    CSVFormat    format    boolean    emptyLinesIgnored    isCommentEnabled    isEncapsulating    isEscaping    surroundingSpacesIgnored    
