org.jsoup.nodes.Document,81,1
org.jsoup.nodes.Document,78,0.707
org.jsoup.nodes.Document,79,0.707
org.jsoup.nodes.Document,80,0.707
org.jsoup.nodes.Document,83,0.707
org.jsoup.nodes.Document,85,0.707
org.jsoup.parser.TokeniserState,58,0.577
org.jsoup.parser.TokeniserState,59,0.577
org.jsoup.nodes.Document,51,0.5
org.jsoup.parser.HtmlTreeBuilderState,791,0.447
org.jsoup.parser.HtmlTreeBuilderState,793,0.447
org.jsoup.parser.HtmlTreeBuilderState,794,0.447
org.jsoup.parser.HtmlTreeBuilderState,795,0.447
org.jsoup.nodes.Element,874,0.354
org.jsoup.nodes.Element,876,0.354
org.jsoup.nodes.Element,877,0.354
org.jsoup.nodes.Element,878,0.354
org.jsoup.nodes.Element,880,0.354
org.jsoup.nodes.Document,68,0.354
org.jsoup.nodes.Document,69,0.354
org.jsoup.nodes.Element,413,0.302
org.jsoup.nodes.Element,414,0.302
org.jsoup.parser.HtmlTreeBuilderState,1470,0.218
org.jsoup.parser.HtmlTreeBuilderState,1471,0.218
org.jsoup.parser.HtmlTreeBuilderState,1472,0.218
org.jsoup.parser.HtmlTreeBuilderState,1473,0.218
org.jsoup.parser.HtmlTreeBuilderState,1474,0.218
org.jsoup.parser.HtmlTreeBuilderState,13,0.218
org.jsoup.parser.HtmlTreeBuilderState,121,0.218
org.jsoup.nodes.Element,529,0.218
org.jsoup.nodes.Element,530,0.218
org.jsoup.nodes.Element,532,0.218
org.jsoup.parser.HtmlTreeBuilderState,155,0.209
org.jsoup.parser.HtmlTreeBuilderState,234,0.209
org.jsoup.parser.TokeniserState,234,0.204
org.jsoup.parser.TokeniserState,235,0.204
org.jsoup.parser.TokeniserState,236,0.204
org.jsoup.parser.TokeniserState,237,0.204
org.jsoup.parser.TokeniserState,238,0.204
org.jsoup.parser.TokeniserState,243,0.204
org.jsoup.parser.TokeniserState,247,0.204
org.jsoup.parser.TokeniserState,248,0.204
org.jsoup.parser.TokeniserState,249,0.204
org.jsoup.parser.TokeniserState,250,0.204
org.jsoup.parser.TokeniserState,251,0.204
org.jsoup.parser.TokeniserState,254,0.204
org.jsoup.parser.TokeniserState,255,0.204
org.jsoup.parser.TokeniserState,273,0.204
org.jsoup.parser.TokeniserState,274,0.204
org.jsoup.parser.TokeniserState,275,0.204
org.jsoup.parser.TokeniserState,283,0.204
org.jsoup.parser.TokeniserState,217,0.204
org.jsoup.parser.TokeniserState,218,0.204
org.jsoup.parser.Token,105,0.2
org.jsoup.parser.Token,106,0.2
org.jsoup.parser.TokeniserState,216,0.2
org.jsoup.parser.TokeniserState,230,0.2
org.jsoup.parser.TokeniserState,50,0.2
org.jsoup.parser.TokeniserState,51,0.2
org.jsoup.parser.TokeniserState,45,0.196
org.jsoup.parser.TokeniserState,61,0.196
org.jsoup.parser.TokeniserState,62,0.196
org.jsoup.parser.TokeniserState,65,0.196
org.jsoup.nodes.Element,292,0.192
org.jsoup.nodes.Element,293,0.192
org.jsoup.nodes.Element,294,0.192
org.jsoup.parser.HtmlTreeBuilderState,789,0.164
org.jsoup.parser.Tokeniser,184,0.162
org.jsoup.parser.Tokeniser,185,0.162
org.jsoup.parser.Tokeniser,188,0.162
org.jsoup.parser.Tokeniser,190,0.162
org.jsoup.parser.HtmlTreeBuilderState,796,0.16
org.jsoup.parser.HtmlTreeBuilderState,798,0.16
org.jsoup.parser.HtmlTreeBuilderState,799,0.16
org.jsoup.parser.HtmlTreeBuilderState,788,0.158
org.jsoup.parser.HtmlTreeBuilderState,790,0.158
org.jsoup.parser.HtmlTreeBuilderState,801,0.158
org.jsoup.parser.HtmlTreeBuilder,101,0.151
org.jsoup.parser.HtmlTreeBuilder,102,0.151
org.jsoup.parser.HtmlTreeBuilder,105,0.151
org.jsoup.parser.CharacterReader,143,0.147
org.jsoup.parser.CharacterReader,144,0.147
org.jsoup.parser.CharacterReader,145,0.147
org.jsoup.parser.CharacterReader,146,0.147
org.jsoup.parser.CharacterReader,147,0.147
org.jsoup.parser.CharacterReader,150,0.147
org.jsoup.parser.CharacterReader,152,0.147
org.jsoup.parser.Token,251,0.141
org.jsoup.nodes.Node,131,0.137
org.jsoup.parser.CharacterReader,200,0.13
org.jsoup.parser.HtmlTreeBuilder,141,0.121
org.jsoup.parser.HtmlTreeBuilder,143,0.121
org.jsoup.nodes.Element,809,0.115
org.jsoup.nodes.Element,810,0.115
org.jsoup.nodes.Element,811,0.115
org.jsoup.nodes.Element,799,0.114
org.jsoup.nodes.Element,800,0.114
org.jsoup.nodes.Element,801,0.114
org.jsoup.nodes.Element,805,0.114
org.jsoup.nodes.Element,807,0.114
org.jsoup.nodes.Element,808,0.114
org.jsoup.nodes.Element,817,0.114
org.jsoup.nodes.Element,818,0.114
org.jsoup.nodes.Element,849,0.114
org.jsoup.nodes.Element,851,0.114
org.jsoup.nodes.Element,856,0.114
org.jsoup.nodes.Element,857,0.114
org.jsoup.nodes.Element,860,0.113
org.jsoup.nodes.Element,862,0.113
org.jsoup.nodes.Document,165,0.105
org.jsoup.nodes.Document,166,0.105
org.jsoup.nodes.Document,168,0.105
org.jsoup.nodes.Document,169,0.105
org.jsoup.nodes.Document,170,0.105
org.jsoup.nodes.Document,171,0.105
org.jsoup.nodes.Document,195,0.104
org.jsoup.parser.ParseErrorList,20,0.101
org.jsoup.select.Elements,461,0.1
org.jsoup.parser.HtmlTreeBuilderState,602,0.082
org.jsoup.parser.HtmlTreeBuilderState,607,0.082
org.jsoup.parser.HtmlTreeBuilderState,608,0.082
org.jsoup.parser.HtmlTreeBuilderState,610,0.082
org.jsoup.select.QueryParser,68,0.081
org.jsoup.select.QueryParser,146,0.08
org.jsoup.select.QueryParser,187,0.08
org.jsoup.select.QueryParser,188,0.08
org.jsoup.select.QueryParser,191,0.08
org.jsoup.select.QueryParser,194,0.08
org.jsoup.select.QueryParser,195,0.08
org.jsoup.parser.TokenQueue,346,0.08
org.jsoup.parser.TokenQueue,347,0.08
org.jsoup.parser.TokenQueue,348,0.08
org.jsoup.parser.TokenQueue,350,0.08
org.jsoup.select.QueryParser,145,0.08
org.jsoup.select.QueryParser,143,0.08
org.jsoup.nodes.Element,255,0.079
org.jsoup.select.Selector,79,0.079
org.jsoup.select.Selector,101,0.079
org.jsoup.parser.TokenQueue,123,0.079
org.jsoup.select.QueryParser,36,0.079
org.jsoup.select.QueryParser,37,0.079
org.jsoup.select.QueryParser,45,0.079
org.jsoup.select.QueryParser,47,0.079
org.jsoup.select.QueryParser,51,0.079
org.jsoup.select.QueryParser,54,0.079
org.jsoup.select.QueryParser,67,0.079
org.jsoup.select.QueryParser,141,0.079
org.jsoup.select.QueryParser,172,0.079
org.jsoup.parser.TokenQueue,89,0.079
org.jsoup.parser.TokenQueue,90,0.079
org.jsoup.parser.TokenQueue,93,0.079
org.jsoup.parser.TokenQueue,132,0.079
org.jsoup.parser.TokenQueue,308,0.079
org.jsoup.parser.TokenQueue,309,0.079
org.jsoup.parser.TokenQueue,313,0.079
org.jsoup.parser.TokenQueue,140,0.078
org.jsoup.parser.TokenQueue,70,0.078
org.jsoup.parser.TokenQueue,119,0.078
org.jsoup.select.Evaluator,38,0.077
org.jsoup.parser.TokenQueue,31,0.077
org.jsoup.parser.TokenQueue,35,0.077
org.jsoup.nodes.Element,865,0.074
org.jsoup.parser.Tag,153,0.074
org.jsoup.select.Elements,499,0.074
org.jsoup.select.Collector,43,0.074
org.jsoup.select.Collector,23,0.073
org.jsoup.select.Collector,24,0.073
org.jsoup.select.Collector,25,0.073
org.jsoup.select.Collector,40,0.073
org.jsoup.select.Collector,41,0.073
org.jsoup.select.Collector,42,0.073
org.jsoup.select.Collector,45,0.073
org.jsoup.select.Collector,49,0.073
org.jsoup.nodes.Node,463,0.073
org.jsoup.nodes.TextNode,61,0.072
org.jsoup.parser.HtmlTreeBuilderState,321,0.072
org.jsoup.parser.HtmlTreeBuilderState,324,0.072
org.jsoup.parser.HtmlTreeBuilder,416,0.071
org.jsoup.parser.HtmlTreeBuilder,418,0.071
org.jsoup.parser.HtmlTreeBuilder,509,0.07
org.jsoup.parser.HtmlTreeBuilder,512,0.07
org.jsoup.parser.HtmlTreeBuilderState,214,0.07
