[REPLACE]  private  ArrayList  tokens  =  new  ArrayList  (  )  ; 	[BUGGY] private ArrayList tokens  = null ; [FE] NullPointerException assertEquals(   "property  " , opts[0] )   [CONTEXT]    [CLASS] GnuParser  	./Perturbation-Cli-1/src/java/org/apache/commons/cli/GnuParser.java^31^^^^^^^
[REPLACE]  tokens  .  clear  (  )  ; 	[BUGGY] tokens . ArrayList ( ) ; [CE] cannot find symbol  [METHOD]  init [TYPE] void [PARAMETER] [CLASS] GnuParser  [TYPE] ArrayList tokens [TYPE] boolean false true  [CONTEXT]  private void init ( ) { [BUGGY] tokens . ArrayList ( )  ; }  	./Perturbation-Cli-1/src/java/org/apache/commons/cli/GnuParser.java^39^^^^^37^40^
[REPLACE]  init  (  )  ; 	[BUGGY] tokens . add (   "--  " ) ; [FE] NullPointerException assertEquals(   "property  " , opts[0] )   [METHOD]  flatten [TYPE] String[] [PARAMETER] Options options String[] arguments boolean stopAtNonOption [CLASS] GnuParser  [TYPE] ArrayList tokens [TYPE] Options options [TYPE] Option currentOption option specialOption [TYPE] String[] arguments [TYPE] boolean eatTheRest false stopAtNonOption true [TYPE] int i  [CONTEXT]  { [BUGGY] tokens . add (   "--  " )  ;  boolean eatTheRest = false ; Option currentOption = null ;  for ( int i = 0 ; i < arguments . length ; i++ ) { if (   "--  " . equals ( arguments[i] ) ) { eatTheRest = true ; tokens . add (   "--  " ) ; } else if (   "-  " . equals ( arguments[i] ) ) { tokens . add (   "-  " ) ; } else if ( arguments[i] . startsWith (   "-  " ) ) { Option option = options . getOption ( arguments[i] ) ;   if ( option = = null ) {  Option specialOption = options . getOption ( arguments[i] . substring ( 0 , 2 ) ) ;  if ( specialOption ! = null ) { tokens . add ( arguments[i] . substring ( 0 , 2 ) ) ; tokens . add ( arguments[i] . substring ( 2 ) ) ; } else if ( stopAtNonOption ) { eatTheRest = true ; tokens . add ( arguments[i] ) ; } else { tokens . add ( arguments[i] ) ; } } else { currentOption = option ;   Option specialOption = options . getOption ( arguments[i] . substring ( 0 , 2 ) ) ;  if ( ( specialOption ! = null ) && ( option = = null ) ) { tokens . add ( arguments[i] . substring ( 0 , 2 ) ) ; tokens . add ( arguments[i] . substring ( 2 ) ) ; } else if ( ( currentOption ! = null ) && currentOption . hasArg ( ) ) { if ( currentOption . hasArg ( ) ) { tokens . add ( arguments[i] ) ; currentOption = null ; } else if ( currentOption . hasArgs ( ) ) { tokens . add ( arguments[i] ) ; } else if ( stopAtNonOption ) { eatTheRest = true ; tokens . add (   "--  " ) ; tokens . add ( arguments[i] ) ; } else { tokens . add ( arguments[i] ) ; } } else if ( currentOption ! = null ) { tokens . add ( arguments[i] ) ; } else if ( stopAtNonOption ) { eatTheRest = true ; tokens . add (   "--  " ) ; tokens . add ( arguments[i] ) ; } else { tokens . add ( arguments[i] ) ; } } } else { tokens . add ( arguments[i] ) ; } if ( eatTheRest ) { for ( i++ ; i < arguments . length ; i++ ) { tokens . add ( arguments[i] ) ; } } } return ( String[] ) tokens . toArray ( new String[] {} ) ; }  	./Perturbation-Cli-1/src/java/org/apache/commons/cli/GnuParser.java^64^^^^^63^172^
[REPLACE]  boolean  eatTheRest  =  false; 	[BUGGY] boolean eatTheRest = true ; [FE]  Unexpected exception:Unrecognized option: -Dproperty = value assertEquals(   "property  " , opts[0] )   [METHOD]  flatten [TYPE] String[] [PARAMETER] Options options String[] arguments boolean stopAtNonOption [CLASS] GnuParser  [TYPE] ArrayList tokens [TYPE] Options options [TYPE] Option currentOption option specialOption [TYPE] String[] arguments [TYPE] boolean eatTheRest false stopAtNonOption true [TYPE] int i  [CONTEXT]  { init ( ) ;  [BUGGY] boolean eatTheRest = true ; Option currentOption = null ;  for ( int i = 0 ; i < arguments . length ; i++ ) { if (   "--  " . equals ( arguments[i] ) ) { eatTheRest = true ; tokens . add (   "--  " ) ; } else if (   "-  " . equals ( arguments[i] ) ) { tokens . add (   "-  " ) ; } else if ( arguments[i] . startsWith (   "-  " ) ) { Option option = options . getOption ( arguments[i] ) ;   if ( option = = null ) {  Option specialOption = options . getOption ( arguments[i] . substring ( 0 , 2 ) ) ;  if ( specialOption ! = null ) { tokens . add ( arguments[i] . substring ( 0 , 2 ) ) ; tokens . add ( arguments[i] . substring ( 2 ) ) ; } else if ( stopAtNonOption ) { eatTheRest = true ; tokens . add ( arguments[i] ) ; } else { tokens . add ( arguments[i] ) ; } } else { currentOption = option ;   Option specialOption = options . getOption ( arguments[i] . substring ( 0 , 2 ) ) ;  if ( ( specialOption ! = null ) && ( option = = null ) ) { tokens . add ( arguments[i] . substring ( 0 , 2 ) ) ; tokens . add ( arguments[i] . substring ( 2 ) ) ; } else if ( ( currentOption ! = null ) && currentOption . hasArg ( ) ) { if ( currentOption . hasArg ( ) ) { tokens . add ( arguments[i] ) ; currentOption = null ; } else if ( currentOption . hasArgs ( ) ) { tokens . add ( arguments[i] ) ; } else if ( stopAtNonOption ) { eatTheRest = true ; tokens . add (   "--  " ) ; tokens . add ( arguments[i] ) ; } else { tokens . add ( arguments[i] ) ; } } else if ( currentOption ! = null ) { tokens . add ( arguments[i] ) ; } else if ( stopAtNonOption ) { eatTheRest = true ; tokens . add (   "--  " ) ; tokens . add ( arguments[i] ) ; } else { tokens . add ( arguments[i] ) ; } } } else { tokens . add ( arguments[i] ) ; } if ( eatTheRest ) { for ( i++ ; i < arguments . length ; i++ ) { tokens . add ( arguments[i] ) ; } } } return ( String[] ) tokens . toArray ( new String[] {} ) ; }  	./Perturbation-Cli-1/src/java/org/apache/commons/cli/GnuParser.java^66^^^^^63^172^
[REPLACE]  Option  currentOption  =  null; 	[BUGGY] Option currentOption = false ; [CE] incompatible types  [METHOD]  flatten [TYPE] String[] [PARAMETER] Options options String[] arguments boolean stopAtNonOption [CLASS] GnuParser  [TYPE] ArrayList tokens [TYPE] Options options [TYPE] Option currentOption option specialOption [TYPE] String[] arguments [TYPE] boolean eatTheRest false stopAtNonOption true [TYPE] int i  [CONTEXT]  { init ( ) ;  boolean eatTheRest = false ; [BUGGY] Option currentOption = false ;  for ( int i = 0 ; i < arguments . length ; i++ ) { if (   "--  " . equals ( arguments[i] ) ) { eatTheRest = true ; tokens . add (   "--  " ) ; } else if (   "-  " . equals ( arguments[i] ) ) { tokens . add (   "-  " ) ; } else if ( arguments[i] . startsWith (   "-  " ) ) { Option option = options . getOption ( arguments[i] ) ;   if ( option = = null ) {  Option specialOption = options . getOption ( arguments[i] . substring ( 0 , 2 ) ) ;  if ( specialOption ! = null ) { tokens . add ( arguments[i] . substring ( 0 , 2 ) ) ; tokens . add ( arguments[i] . substring ( 2 ) ) ; } else if ( stopAtNonOption ) { eatTheRest = true ; tokens . add ( arguments[i] ) ; } else { tokens . add ( arguments[i] ) ; } } else { currentOption = option ;   Option specialOption = options . getOption ( arguments[i] . substring ( 0 , 2 ) ) ;  if ( ( specialOption ! = null ) && ( option = = null ) ) { tokens . add ( arguments[i] . substring ( 0 , 2 ) ) ; tokens . add ( arguments[i] . substring ( 2 ) ) ; } else if ( ( currentOption ! = null ) && currentOption . hasArg ( ) ) { if ( currentOption . hasArg ( ) ) { tokens . add ( arguments[i] ) ; currentOption = null ; } else if ( currentOption . hasArgs ( ) ) { tokens . add ( arguments[i] ) ; } else if ( stopAtNonOption ) { eatTheRest = true ; tokens . add (   "--  " ) ; tokens . add ( arguments[i] ) ; } else { tokens . add ( arguments[i] ) ; } } else if ( currentOption ! = null ) { tokens . add ( arguments[i] ) ; } else if ( stopAtNonOption ) { eatTheRest = true ; tokens . add (   "--  " ) ; tokens . add ( arguments[i] ) ; } else { tokens . add ( arguments[i] ) ; } } } else { tokens . add ( arguments[i] ) ; } if ( eatTheRest ) { for ( i++ ; i < arguments . length ; i++ ) { tokens . add ( arguments[i] ) ; } } } return ( String[] ) tokens . toArray ( new String[] {} ) ; }  	./Perturbation-Cli-1/src/java/org/apache/commons/cli/GnuParser.java^67^^^^^63^172^
[REPLACE]  if  (    "--  "  .  equals  (  arguments[i]  )  )  { 	[BUGGY] else if (   "-  " . equals ( arguments[i] ) )[CE]  [METHOD]  flatten [TYPE] String[] [PARAMETER] Options options String[] arguments boolean stopAtNonOption [CLASS] GnuParser  [TYPE] ArrayList tokens [TYPE] Options options [TYPE] Option currentOption option specialOption [TYPE] String[] arguments [TYPE] boolean eatTheRest false stopAtNonOption true [TYPE] int i  [CONTEXT]  { init ( ) ;  boolean eatTheRest = false ; Option currentOption = null ;  for ( int i = 0 ; i < arguments . length ; i++ ) { [BUGGY] else if (   "-  " . equals ( arguments[i] ) )  eatTheRest = true ; tokens . add (   "--  " ) ; } else if (   "-  " . equals ( arguments[i] ) ) { tokens . add (   "-  " ) ; } else if ( arguments[i] . startsWith (   "-  " ) ) { Option option = options . getOption ( arguments[i] ) ;   if ( option = = null ) {  Option specialOption = options . getOption ( arguments[i] . substring ( 0 , 2 ) ) ;  if ( specialOption ! = null ) { tokens . add ( arguments[i] . substring ( 0 , 2 ) ) ; tokens . add ( arguments[i] . substring ( 2 ) ) ; } else if ( stopAtNonOption ) { eatTheRest = true ; tokens . add ( arguments[i] ) ; } else { tokens . add ( arguments[i] ) ; } } else { currentOption = option ;   Option specialOption = options . getOption ( arguments[i] . substring ( 0 , 2 ) ) ;  if ( ( specialOption ! = null ) && ( option = = null ) ) { tokens . add ( arguments[i] . substring ( 0 , 2 ) ) ; tokens . add ( arguments[i] . substring ( 2 ) ) ; } else if ( ( currentOption ! = null ) && currentOption . hasArg ( ) ) { if ( currentOption . hasArg ( ) ) { tokens . add ( arguments[i] ) ; currentOption = null ; } else if ( currentOption . hasArgs ( ) ) { tokens . add ( arguments[i] ) ; } else if ( stopAtNonOption ) { eatTheRest = true ; tokens . add (   "--  " ) ; tokens . add ( arguments[i] ) ; } else { tokens . add ( arguments[i] ) ; } } else if ( currentOption ! = null ) { tokens . add ( arguments[i] ) ; } else if ( stopAtNonOption ) { eatTheRest = true ; tokens . add (   "--  " ) ; tokens . add ( arguments[i] ) ; } else { tokens . add ( arguments[i] ) ; } } } else { tokens . add ( arguments[i] ) ; } if ( eatTheRest ) { for ( i++ ; i < arguments . length ; i++ ) { tokens . add ( arguments[i] ) ; } } } return ( String[] ) tokens . toArray ( new String[] {} ) ; }  	./Perturbation-Cli-1/src/java/org/apache/commons/cli/GnuParser.java^71^72^^^^63^172^
[REPLACE]  else  if  (    "-  "  .  equals  (  arguments[i]  )  )  { 	[BUGGY] if (   "-  " . equals ( arguments[i] ) ) {[NO-ERROR]  [METHOD]  flatten [TYPE] String[] [PARAMETER] Options options String[] arguments boolean stopAtNonOption [CLASS] GnuParser  [TYPE] ArrayList tokens [TYPE] Options options [TYPE] Option currentOption option specialOption [TYPE] String[] arguments [TYPE] boolean eatTheRest false stopAtNonOption true [TYPE] int i  [CONTEXT]  { init ( ) ;  boolean eatTheRest = false ; Option currentOption = null ;  for ( int i = 0 ; i < arguments . length ; i++ ) { if (   "--  " . equals ( arguments[i] ) ) { eatTheRest = true ; tokens . add (   "--  " ) ; } [BUGGY] if (   "-  " . equals ( arguments[i] ) ) { tokens . add (   "-  " ) ; } else if ( arguments[i] . startsWith (   "-  " ) ) { Option option = options . getOption ( arguments[i] ) ;   if ( option = = null ) {  Option specialOption = options . getOption ( arguments[i] . substring ( 0 , 2 ) ) ;  if ( specialOption ! = null ) { tokens . add ( arguments[i] . substring ( 0 , 2 ) ) ; tokens . add ( arguments[i] . substring ( 2 ) ) ; } else if ( stopAtNonOption ) { eatTheRest = true ; tokens . add ( arguments[i] ) ; } else { tokens . add ( arguments[i] ) ; } } else { currentOption = option ;   Option specialOption = options . getOption ( arguments[i] . substring ( 0 , 2 ) ) ;  if ( ( specialOption ! = null ) && ( option = = null ) ) { tokens . add ( arguments[i] . substring ( 0 , 2 ) ) ; tokens . add ( arguments[i] . substring ( 2 ) ) ; } else if ( ( currentOption ! = null ) && currentOption . hasArg ( ) ) { if ( currentOption . hasArg ( ) ) { tokens . add ( arguments[i] ) ; currentOption = null ; } else if ( currentOption . hasArgs ( ) ) { tokens . add ( arguments[i] ) ; } else if ( stopAtNonOption ) { eatTheRest = true ; tokens . add (   "--  " ) ; tokens . add ( arguments[i] ) ; } else { tokens . add ( arguments[i] ) ; } } else if ( currentOption ! = null ) { tokens . add ( arguments[i] ) ; } else if ( stopAtNonOption ) { eatTheRest = true ; tokens . add (   "--  " ) ; tokens . add ( arguments[i] ) ; } else { tokens . add ( arguments[i] ) ; } } } else { tokens . add ( arguments[i] ) ; } if ( eatTheRest ) { for ( i++ ; i < arguments . length ; i++ ) { tokens . add ( arguments[i] ) ; } } } return ( String[] ) tokens . toArray ( new String[] {} ) ; }  	./Perturbation-Cli-1/src/java/org/apache/commons/cli/GnuParser.java^76^77^^^^63^172^
[ADD]  else  if  (    "-  "  .  equals  (  arguments[i]  )  )  {  tokens  .  add  (    "-  "  )  ;  } 	[BUGGY] [NO-ERROR]  [METHOD]  flatten [TYPE] String[] [PARAMETER] Options options String[] arguments boolean stopAtNonOption [CLASS] GnuParser  [TYPE] ArrayList tokens [TYPE] Options options [TYPE] Option currentOption option specialOption [TYPE] String[] arguments [TYPE] boolean eatTheRest false stopAtNonOption true [TYPE] int i  [CONTEXT]  { init ( ) ;  boolean eatTheRest = false ; Option currentOption = null ;  for ( int i = 0 ; i < arguments . length ; i++ ) { if (   "--  " . equals ( arguments[i] ) ) { eatTheRest = true ; tokens . add (   "--  " ) ; } [BUGGY]   else if ( arguments[i] . startsWith (   "-  " ) ) { Option option = options . getOption ( arguments[i] ) ;   if ( option = = null ) {  Option specialOption = options . getOption ( arguments[i] . substring ( 0 , 2 ) ) ;  if ( specialOption ! = null ) { tokens . add ( arguments[i] . substring ( 0 , 2 ) ) ; tokens . add ( arguments[i] . substring ( 2 ) ) ; } else if ( stopAtNonOption ) { eatTheRest = true ; tokens . add ( arguments[i] ) ; } else { tokens . add ( arguments[i] ) ; } } else { currentOption = option ;   Option specialOption = options . getOption ( arguments[i] . substring ( 0 , 2 ) ) ;  if ( ( specialOption ! = null ) && ( option = = null ) ) { tokens . add ( arguments[i] . substring ( 0 , 2 ) ) ; tokens . add ( arguments[i] . substring ( 2 ) ) ; } else if ( ( currentOption ! = null ) && currentOption . hasArg ( ) ) { if ( currentOption . hasArg ( ) ) { tokens . add ( arguments[i] ) ; currentOption = null ; } else if ( currentOption . hasArgs ( ) ) { tokens . add ( arguments[i] ) ; } else if ( stopAtNonOption ) { eatTheRest = true ; tokens . add (   "--  " ) ; tokens . add ( arguments[i] ) ; } else { tokens . add ( arguments[i] ) ; } } else if ( currentOption ! = null ) { tokens . add ( arguments[i] ) ; } else if ( stopAtNonOption ) { eatTheRest = true ; tokens . add (   "--  " ) ; tokens . add ( arguments[i] ) ; } else { tokens . add ( arguments[i] ) ; } } } else { tokens . add ( arguments[i] ) ; } if ( eatTheRest ) { for ( i++ ; i < arguments . length ; i++ ) { tokens . add ( arguments[i] ) ; } } } return ( String[] ) tokens . toArray ( new String[] {} ) ; }  	./Perturbation-Cli-1/src/java/org/apache/commons/cli/GnuParser.java^76^77^78^79^^63^172^
[REPLACE]  else  if  (  arguments[i]  .  startsWith  (    "-  "  )  )  { 	[BUGGY] if ( arguments[i] . startsWith (   "-  " ) ) {[FE]  String index out of range: 2 assertTrue(   "Confirm -a is set  " , cl.hasOption(  "a  ") )   [METHOD]  flatten [TYPE] String[] [PARAMETER] Options options String[] arguments boolean stopAtNonOption [CLASS] GnuParser  [TYPE] ArrayList tokens [TYPE] Options options [TYPE] Option currentOption option specialOption [TYPE] String[] arguments [TYPE] boolean eatTheRest false stopAtNonOption true [TYPE] int i  [CONTEXT]  { init ( ) ;  boolean eatTheRest = false ; Option currentOption = null ;  for ( int i = 0 ; i < arguments . length ; i++ ) { if (   "--  " . equals ( arguments[i] ) ) { eatTheRest = true ; tokens . add (   "--  " ) ; } else if (   "-  " . equals ( arguments[i] ) ) { tokens . add (   "-  " ) ; } [BUGGY] if ( arguments[i] . startsWith (   "-  " ) ) { Option option = options . getOption ( arguments[i] ) ;   if ( option = = null ) {  Option specialOption = options . getOption ( arguments[i] . substring ( 0 , 2 ) ) ;  if ( specialOption ! = null ) { tokens . add ( arguments[i] . substring ( 0 , 2 ) ) ; tokens . add ( arguments[i] . substring ( 2 ) ) ; } else if ( stopAtNonOption ) { eatTheRest = true ; tokens . add ( arguments[i] ) ; } else { tokens . add ( arguments[i] ) ; } } else { currentOption = option ;   Option specialOption = options . getOption ( arguments[i] . substring ( 0 , 2 ) ) ;  if ( ( specialOption ! = null ) && ( option = = null ) ) { tokens . add ( arguments[i] . substring ( 0 , 2 ) ) ; tokens . add ( arguments[i] . substring ( 2 ) ) ; } else if ( ( currentOption ! = null ) && currentOption . hasArg ( ) ) { if ( currentOption . hasArg ( ) ) { tokens . add ( arguments[i] ) ; currentOption = null ; } else if ( currentOption . hasArgs ( ) ) { tokens . add ( arguments[i] ) ; } else if ( stopAtNonOption ) { eatTheRest = true ; tokens . add (   "--  " ) ; tokens . add ( arguments[i] ) ; } else { tokens . add ( arguments[i] ) ; } } else if ( currentOption ! = null ) { tokens . add ( arguments[i] ) ; } else if ( stopAtNonOption ) { eatTheRest = true ; tokens . add (   "--  " ) ; tokens . add ( arguments[i] ) ; } else { tokens . add ( arguments[i] ) ; } } } else { tokens . add ( arguments[i] ) ; } if ( eatTheRest ) { for ( i++ ; i < arguments . length ; i++ ) { tokens . add ( arguments[i] ) ; } } } return ( String[] ) tokens . toArray ( new String[] {} ) ; }  	./Perturbation-Cli-1/src/java/org/apache/commons/cli/GnuParser.java^80^81^^^^63^172^
[ADD]  else  if  (  arguments[i]  .  startsWith  (    "-  "  )  )  {  Option  option  =  options  .  getOption  (  arguments[i]  )  ; 	[BUGGY] [CE] 'else' without 'if'  [METHOD]  flatten [TYPE] String[] [PARAMETER] Options options String[] arguments boolean stopAtNonOption [CLASS] GnuParser  [TYPE] ArrayList tokens [TYPE] Options options [TYPE] Option currentOption option specialOption [TYPE] String[] arguments [TYPE] boolean eatTheRest false stopAtNonOption true [TYPE] int i  [CONTEXT]  { init ( ) ;  boolean eatTheRest = false ; Option currentOption = null ;  for ( int i = 0 ; i < arguments . length ; i++ ) { if (   "--  " . equals ( arguments[i] ) ) { eatTheRest = true ; tokens . add (   "--  " ) ; } else if (   "-  " . equals ( arguments[i] ) ) { tokens . add (   "-  " ) ; } [BUGGY]    if ( option = = null ) {  Option specialOption = options . getOption ( arguments[i] . substring ( 0 , 2 ) ) ;  if ( specialOption ! = null ) { tokens . add ( arguments[i] . substring ( 0 , 2 ) ) ; tokens . add ( arguments[i] . substring ( 2 ) ) ; } else if ( stopAtNonOption ) { eatTheRest = true ; tokens . add ( arguments[i] ) ; } else { tokens . add ( arguments[i] ) ; } } else { currentOption = option ;   Option specialOption = options . getOption ( arguments[i] . substring ( 0 , 2 ) ) ;  if ( ( specialOption ! = null ) && ( option = = null ) ) { tokens . add ( arguments[i] . substring ( 0 , 2 ) ) ; tokens . add ( arguments[i] . substring ( 2 ) ) ; } else if ( ( currentOption ! = null ) && currentOption . hasArg ( ) ) { if ( currentOption . hasArg ( ) ) { tokens . add ( arguments[i] ) ; currentOption = null ; } else if ( currentOption . hasArgs ( ) ) { tokens . add ( arguments[i] ) ; } else if ( stopAtNonOption ) { eatTheRest = true ; tokens . add (   "--  " ) ; tokens . add ( arguments[i] ) ; } else { tokens . add ( arguments[i] ) ; } } else if ( currentOption ! = null ) { tokens . add ( arguments[i] ) ; } else if ( stopAtNonOption ) { eatTheRest = true ; tokens . add (   "--  " ) ; tokens . add ( arguments[i] ) ; } else { tokens . add ( arguments[i] ) ; } } } else { tokens . add ( arguments[i] ) ; } if ( eatTheRest ) { for ( i++ ; i < arguments . length ; i++ ) { tokens . add ( arguments[i] ) ; } } } return ( String[] ) tokens . toArray ( new String[] {} ) ; }  	./Perturbation-Cli-1/src/java/org/apache/commons/cli/GnuParser.java^80^81^82^^^63^172^
