[REPLACE]  private  final  Stubber  mockitoStubber; 	[BUGGY] private Stubber mockitoStubber ; [NO-ERROR]  [CONTEXT]    [CLASS] BDDMockito BDDOngoingStubbingImpl BDDStubberImpl  	None^158^^^^^^^
[REPLACE]  this  .  mockitoOngoingStubbing  =  ongoingStubbing; 	[BUGGY] this . mockitoOngoingStubbing =  null ; [FE] NullPointerException assertEquals(  "foo  " , mock.simpleMethod(  "foo  "))   [METHOD]  <init> [TYPE] OngoingStubbing) [PARAMETER] OngoingStubbing<T> ongoingStubbing [CLASS] BDDMockito BDDOngoingStubbingImpl BDDStubberImpl  [TYPE] OngoingStubbing mockitoOngoingStubbing ongoingStubbing [TYPE] Stubber mockitoStubber [TYPE] boolean false true  [CONTEXT]  public BDDOngoingStubbingImpl ( OngoingStubbing<T> ongoingStubbing ) { [ATTENTION] this . mockitoOngoingStubbing = null ; }  	None^83^^^^^82^84^
[REPLACE]  this  .  mockitoStubber  =  mockitoStubber; 	[BUGGY] this . mockitoStubber =  null ; [FE] NullPointerException assertEquals(null , mock.simpleMethod(  "boooo  "))   [METHOD]  <init> [TYPE] Stubber) [PARAMETER] Stubber mockitoStubber [CLASS] BDDMockito BDDOngoingStubbingImpl BDDStubberImpl  [TYPE] OngoingStubbing mockitoOngoingStubbing ongoingStubbing [TYPE] Stubber mockitoStubber [TYPE] boolean false true  [CONTEXT]  public BDDStubberImpl ( Stubber mockitoStubber ) { [ATTENTION] this . mockitoStubber = null ; }  	None^161^^^^^160^162^
[REPLACE]  return  new  BDDOngoingStubbingImpl<T>  (  mockitoOngoingStubbing  .  thenAnswer  (  answer  )  )  ; 	[BUGGY] return new BDDOngoingStubbingImpl<T> ( mockitoOngoingStubbing . thenReturn ( answer ) ) ; [CE] no suitable method found for thenReturn(Answer<CAP#1>)  [METHOD]  willAnswer [TYPE] BDDMockito$BDDMyOngoingStubbing [PARAMETER] Answer<?> answer [CLASS] BDDMockito BDDOngoingStubbingImpl BDDStubberImpl  [TYPE] Answer answer [TYPE] OngoingStubbing mockitoOngoingStubbing ongoingStubbing [TYPE] boolean false true [TYPE] Stubber mockitoStubber  [CONTEXT]  public BDDMyOngoingStubbing<T> willAnswer ( Answer<?> answer ) { [ATTENTION] return new BDDOngoingStubbingImpl<T> ( mockitoOngoingStubbing . thenReturn ( answer ) )  ; }  	None^90^^^^^89^91^
[REPLACE]  return  new  BDDOngoingStubbingImpl<T>  (  mockitoOngoingStubbing  .  thenReturn  (  value  )  )  ; 	[BUGGY] return new BDDOngoingStubbingImpl<T> ( mockitoOngoingStubbing . thenThrow ( value ) ) ; [CE] method thenThrow in interface OngoingStubbing<T#2> cannot be applied to given types ;  [METHOD]  willReturn [TYPE] BDDMockito$BDDMyOngoingStubbing [PARAMETER] T value [CLASS] BDDMockito BDDOngoingStubbingImpl BDDStubberImpl  [TYPE] OngoingStubbing mockitoOngoingStubbing ongoingStubbing [TYPE] boolean false true [TYPE] T value [TYPE] Stubber mockitoStubber  [CONTEXT]  public BDDMyOngoingStubbing<T> willReturn ( T value ) { [ATTENTION] return new BDDOngoingStubbingImpl<T> ( mockitoOngoingStubbing . thenThrow ( value ) )  ; }  	None^97^^^^^96^98^
[REPLACE]  return  new  BDDOngoingStubbingImpl<T>  (  mockitoOngoingStubbing  .  thenReturn  (  value,  values  )  )  ; 	[BUGGY] return new BDDOngoingStubbingImpl<T> ( mockitoOngoingStubbing . thenAnswer ( answer ) )  ) ; [CE] ' ; ' expected  [METHOD]  willReturn [TYPE] BDDMockito$BDDMyOngoingStubbing [PARAMETER] T value values [CLASS] BDDMockito BDDOngoingStubbingImpl BDDStubberImpl  [TYPE] OngoingStubbing mockitoOngoingStubbing ongoingStubbing [TYPE] boolean false true [TYPE] T value [TYPE] Stubber mockitoStubber [TYPE] T[] values  [CONTEXT]  public BDDMyOngoingStubbing<T> willReturn ( T value , T . . . values ) { [ATTENTION] returnnew BDDOngoingStubbingImpl<T> ( mockitoOngoingStubbing . thenAnswer ( answer ) )  )  ; }  	None^104^^^^^103^105^
[REPLACE]  return  new  BDDOngoingStubbingImpl<T>  (  mockitoOngoingStubbing  .  thenThrow  (  throwables  )  )  ; 	[BUGGY] return new BDDOngoingStubbingImpl<T> ( mockitoOngoingStubbing . thenReturn ( value , values ) ) ; [CE] cannot find symbol value  [METHOD]  willThrow [TYPE] BDDMockito$BDDMyOngoingStubbing [PARAMETER] throwables [CLASS] BDDMockito BDDOngoingStubbingImpl BDDStubberImpl  [TYPE] OngoingStubbing mockitoOngoingStubbing ongoingStubbing [TYPE] boolean false true [TYPE] Throwable[] throwables [TYPE] Stubber mockitoStubber  [CONTEXT]  public BDDMyOngoingStubbing<T> willThrow ( Throwable . . . throwables ) { [ATTENTION] return new BDDOngoingStubbingImpl<T> ( mockitoOngoingStubbing . thenReturn ( value , values ) )  ; }  	None^111^^^^^110^112^
[REPLACE]  return  new  BDDOngoingStubbingImpl<T>  (  mockitoOngoingStubbing  .  thenCallRealMethod  (  )  )  ; 	[BUGGY] return new BDDStubberImpl ( doCallRealMethod ( ) )  ) ; [CE] ' ; ' expected  [METHOD]  willCallRealMethod [TYPE] BDDMockito$BDDMyOngoingStubbing [PARAMETER] [CLASS] BDDMockito BDDOngoingStubbingImpl BDDStubberImpl  [TYPE] OngoingStubbing mockitoOngoingStubbing ongoingStubbing [TYPE] Stubber mockitoStubber [TYPE] boolean false true  [CONTEXT]  public BDDMyOngoingStubbing<T> willCallRealMethod ( ) { [ATTENTION] returnnew BDDStubberImpl ( doCallRealMethod ( ) ) )  ; }  	None^115^^^^^114^116^
[REPLACE]  return  new  BDDOngoingStubbingImpl<T>  (  Mockito  .  when  (  methodCall  )  )  ; 	[BUGGY] return new BDDOngoingStubbingImpl<T> ( Mockito . doReturn ( methodCall ) ) ; [CE] constructor BDDOngoingStubbingImpl in class BDDOngoingStubbingImpl<T#2> cannot be applied to given types ;  [METHOD]  given [TYPE] <T> [PARAMETER] T methodCall [CLASS] BDDMockito BDDOngoingStubbingImpl BDDStubberImpl  [TYPE] OngoingStubbing mockitoOngoingStubbing ongoingStubbing [TYPE] boolean false true [TYPE] T methodCall [TYPE] Stubber mockitoStubber  [CONTEXT]  public static <T> BDDMyOngoingStubbing<T> given ( T methodCall ) { [ATTENTION] return new BDDOngoingStubbingImpl<T> ( Mockito . doReturn ( methodCall ) )  ; }  	None^123^^^^^122^124^
[REPLACE]  return  mockitoStubber  .  when  (  mock  )  ; 	[BUGGY] return mockitoStubber . doReturn ( mock ) ; [CE] incompatible types  [METHOD]  given [TYPE] <T> [PARAMETER] T mock [CLASS] BDDMockito BDDOngoingStubbingImpl BDDStubberImpl  [TYPE] OngoingStubbing mockitoOngoingStubbing ongoingStubbing [TYPE] boolean false true [TYPE] T mock [TYPE] Stubber mockitoStubber  [CONTEXT]  public <T> T given ( T mock ) { [ATTENTION] return mockitoStubber . doReturn ( mock )  ; }  	None^168^^^^^167^169^
[REPLACE]  return  new  BDDStubberImpl  (  mockitoStubber  .  doAnswer  (  answer  )  )  ; 	[BUGGY] return new BDDStubberImpl ( doThrow ( toBeThrown ) )  ) ; [CE] ' ; ' expected  [METHOD]  willAnswer [TYPE] BDDMockito$BDDStubber [PARAMETER] Answer answer [CLASS] BDDMockito BDDOngoingStubbingImpl BDDStubberImpl  [TYPE] Answer answer [TYPE] OngoingStubbing mockitoOngoingStubbing ongoingStubbing [TYPE] boolean false true [TYPE] Stubber mockitoStubber  [CONTEXT]  public BDDStubber willAnswer ( Answer answer ) { [ATTENTION] returnnew BDDStubberImpl ( doThrow ( toBeThrown ) )  )  ; }  	None^175^^^^^174^176^
[REPLACE]  return  new  BDDStubberImpl  (  mockitoStubber  .  doNothing  (  )  )  ; 	[BUGGY] return new BDDStubberImpl ( doThrow ( toBeThrown ) )  ) ; [CE] ' ; ' expected  [METHOD]  willNothing [TYPE] BDDMockito$BDDStubber [PARAMETER] [CLASS] BDDMockito BDDOngoingStubbingImpl BDDStubberImpl  [TYPE] OngoingStubbing mockitoOngoingStubbing ongoingStubbing [TYPE] Stubber mockitoStubber [TYPE] boolean false true  [CONTEXT]  public BDDStubber willNothing ( ) { [ATTENTION] returnnew BDDStubberImpl ( doThrow ( toBeThrown ) )  )  ; }  	None^182^^^^^181^183^
[REPLACE]  return  new  BDDStubberImpl  (  mockitoStubber  .  doReturn  (  toBeReturned  )  )  ; 	[BUGGY] return new BDDStubberImpl ( doThrow ( toBeThrown ) )  ) ; [CE] ' ; ' expected  [METHOD]  willReturn [TYPE] BDDMockito$BDDStubber [PARAMETER] Object toBeReturned [CLASS] BDDMockito BDDOngoingStubbingImpl BDDStubberImpl  [TYPE] OngoingStubbing mockitoOngoingStubbing ongoingStubbing [TYPE] Object toBeReturned [TYPE] boolean false true [TYPE] Stubber mockitoStubber  [CONTEXT]  public BDDStubber willReturn ( Object toBeReturned ) { [ATTENTION] returnnew BDDStubberImpl ( doThrow ( toBeThrown ) )  )  ; }  	None^189^^^^^188^190^
