[CE] ';' expected	Closure_126_MinimizeExitPoints_1_1	141	4	src/com/google/javascript/jscomp/MinimizeExitPoints.java	if  (  NodeUtil.  hasFinally  (  n  )  )  {  Node  finallyBlock  =  n.  getLastChild  (  )  ;  tryMinimizeExits  (  finallyBlock,  exitType,  labelName  );	nan
[CE] illegal start of expression	Closure_126_MinimizeExitPoints_1_1	141	4	src/com/google/javascript/jscomp/MinimizeExitPoints.java	else  if  (  NodeUtil.  hasFinally  (  n  )  )  {	nan
OK	Closure_126_MinimizeExitPoints_1_1	141	4	src/com/google/javascript/jscomp/MinimizeExitPoints.java	else  if  (  NodeUtil.  hasFinally  (  n  )  )  {  Node  finallyBlock  =  n.  getLastChild  (  )  ;  tryMinimizeExits  (  finallyBlock,  exitType,  labelName  );	nan
OK	Closure_126_MinimizeExitPoints_1_1	141	4	src/com/google/javascript/jscomp/MinimizeExitPoints.java	if  (  NodeUtil.  hasLastChild  (  )  )  {  Node  finallyBlock  =  n.  getLastChild  (  )  ;  tryMinimizeExits  (  finallyBlock,  exitType,  labelName  );	nan
[CE] ')' expected	Closure_126_MinimizeExitPoints_1_1	141	4	src/com/google/javascript/jscomp/MinimizeExitPoints.java	else  if  (!NodeUtil.  hasFinally  (  n  )  )  {  Node  finallyBlock  =  n.  getLastChild  (  )  ;  tryMinimizeExits  (  finallyBlock,  exitType,  labelName);	nan
OK	Closure_126_MinimizeExitPoints_1_1	141	4	src/com/google/javascript/jscomp/MinimizeExitPoints.java	if  (  NodeUtil.  hasFinally  (  n  )  )  {  Node  finallyBlock  =  n.  getLastChild  (  )  ;  tryMinimiizeExits  (  finallyBlock,  exitType,  labelName  );	nan
OK	Closure_126_MinimizeExitPoints_1_1	141	4	src/com/google/javascript/jscomp/MinimizeExitPoints.java	if  (  NodeUtil.  getFinally  (  n  )  )  {  Node  finallyBlock  =  n.  getLastChild  (  )  ;  tryMinimizeExits  (  finallyBlock,  exitType,  labelName  );	nan
OK	Closure_126_MinimizeExitPoints_1_1	141	4	src/com/google/javascript/jscomp/MinimizeExitPoints.java	if  (!NodeUtil.  hasFinally  (  n  )  )  {  Node  finallyBlock  =  n.  getLastChild  (  )  ;  tryMinimizeExits  (  finallyBlock,  exitType,  labelName);	nan
OK	Closure_126_MinimizeExitPoints_1_1	141	4	src/com/google/javascript/jscomp/MinimizeExitPoints.java	if  (  NodeUtil.  hasFinally  (  n  )  ]  {  Node  finallyBlock  =  n.  getLastChild  (  )  ;  tryMinimizeExits  (  finallyBlock,  exitType,  labelName  );	nan
OK	Closure_126_MinimizeExitPoints_1_1	141	4	src/com/google/javascript/jscomp/MinimizeExitPoints.java	if  (  NodeUtil.  hasLastChild  (  n  )  )  {  Node  finallyBlock  =  n.  getLastChild  (  )  ;  tryMinimizeExits  (  finallyBlock,  exitType,  labelName);	nan
OK	Math_104_Gamma_1_1	37	1	src/java/org/apache/commons/math/special/Gamma.java	[REPLACE]  private  static  final  double  DEFAULT_EPSILON  =  10e-9;	private  static  final  double  DEFAULT_EPSILON  =  10e-15;
[CE] illegal start of expression	Math_104_Gamma_1_1	37	1	src/java/org/apache/commons/math/special/Gamma.java	{  private  static  final  double  DEFAULT_EPSILON  =  10e-9;	private  static  final  double  DEFAULT_EPSILON  =  10e-15;
OK	Math_104_Gamma_1_1	37	1	src/java/org/apache/commons/math/special/Gamma.java	[REPLACE]  private  static  final  double  DEFAULT_EPSILON  =  10.-9;	private  static  final  double  DEFAULT_EPSILON  =  10e-15;
OK	Math_104_Gamma_1_1	37	1	src/java/org/apache/commons/math/special/Gamma.java	[REPLACE]  private  static  final  double  DEFAULT_EPSILON  =  10d-9;	private  static  final  double  DEFAULT_EPSILON  =  10e-15;
[CE] <identifier> expected	Math_104_Gamma_1_1	37	1	src/java/org/apache/commons/math/special/Gamma.java	[REPLACE]  private  static  final  double  DEFAULT_EPSILON  =  10e-9.  0;	private  static  final  double  DEFAULT_EPSILON  =  10e-15;
OK	Math_104_Gamma_1_1	37	1	src/java/org/apache/commons/math/special/Gamma.java	[REPLACE]  private  static  final  double  DEFAULT_EPSILON  =  10e-9  *  Math.  log  (  10e-9  )  ;	private  static  final  double  DEFAULT_EPSILON  =  10e-15;
OK	Math_104_Gamma_1_1	37	1	src/java/org/apache/commons/math/special/Gamma.java	[REPLACE]  private  static  final  double  DEFAULT_EPSILON  =  10e-9  *  10e-9;	private  static  final  double  DEFAULT_EPSILON  =  10e-15;
OK	Math_104_Gamma_1_1	37	1	src/java/org/apache/commons/math/special/Gamma.java	[ADD]  private  static  final  double  DEFAULT_EPSILON  =  10e-9;	private  static  final  double  DEFAULT_EPSILON  =  10e-15;
OK	Math_104_Gamma_1_1	37	1	src/java/org/apache/commons/math/special/Gamma.java	[REPLACE]  private  static  final  double  DEFAULT_EPSILON  =  10e-10;	private  static  final  double  DEFAULT_EPSILON  =  10e-15;
[CE] integer number too large: 1632120558828558	Math_104_Gamma_1_1	37	1	src/java/org/apache/commons/math/special/Gamma.java	[REPLACE]  private  static  final  double  DEFAULT_EPSILON  =  10e-9  *  1632120558828558;	private  static  final  double  DEFAULT_EPSILON  =  10e-15;
[CE] cannot find symbol	Math_58_GaussianFitter_1_1	121	1	src/main/java/org/apache/commons/math/optimization/fitting/GaussianFitter.java	[REPLACE]  return  fit  (  new  Gaussian.  Double  (  guess  ),  guess  )  ;	return  fit(guess);
[CE] cannot find symbol	Math_58_GaussianFitter_1_1	121	1	src/main/java/org/apache/commons/math/optimization/fitting/GaussianFitter.java	[REPLACE]  return  fit  (  new  Gaussian.  Math.  sqrt  (  guess  ),  guess  )  ;	return  fit(guess);
[CE] cannot find symbol	Math_58_GaussianFitter_1_1	121	1	src/main/java/org/apache/commons/math/optimization/fitting/GaussianFitter.java	[REPLACE]  return  fit  (  new  Gaussian.  MathError  (  guess  ),  guess  )  ;	return  fit(guess);
[CE] cannot find symbol	Math_58_GaussianFitter_1_1	121	1	src/main/java/org/apache/commons/math/optimization/fitting/GaussianFitter.java	[REPLACE]  return  fit  (  new  Gaussian.  Math.  random  (  ),  guess  )  ;	return  fit(guess);
[CE] constructor Parametric in class Parametric cannot be applied to given types;	Math_58_GaussianFitter_1_1	121	1	src/main/java/org/apache/commons/math/optimization/fitting/GaussianFitter.java	[REPLACE]  return  fit  (  new  Gaussian.  Parametric  (  guess  ),  guess  )  ;	return  fit(guess);
